Date,Day,Month,Quarter,Year,Open,High,Low,Close,Adj Close,Volume
1/31/2022,Monday,January,Q1,2022,84.466667,85.333336,82.800003,83.466667,75.6689,19787082
1/28/2022,Friday,January,Q1,2022,82.199997,84.699997,82.199997,82.73333,75.004066,14995069
1/27/2022,Thursday,January,Q1,2022,80.599998,82.5,79.866669,81.800003,74.157928,12890338
1/25/2022,Tuesday,January,Q1,2022,80.133331,81.133331,79.533333,80.966667,73.402451,9651480
1/24/2022,Monday,January,Q1,2022,80.666664,81.633331,79.933334,80.23333,72.737625,19665838
1/21/2022,Friday,January,Q1,2022,82.666664,83.666664,80.5,81.133331,73.553543,14728332
1/20/2022,Thursday,January,Q1,2022,83.400002,83.966667,82.900002,83.666664,75.850204,10007508
1/19/2022,Wednesday,January,Q1,2022,82.400002,83.73333,82,83.400002,75.608452,14870110
1/18/2022,Tuesday,January,Q1,2022,82.800003,83.699997,82.23333,82.633331,74.913406,21395779
1/17/2022,Monday,January,Q1,2022,83.333336,83.333336,82.133331,82.5,74.792534,14548522
1/14/2022,Friday,January,Q1,2022,81,82.933334,80.900002,82.199997,74.520561,22431007
1/13/2022,Thursday,January,Q1,2022,79.766663,81,79.23333,80.766663,73.22113,12559629
01-12-2022,Wednesday,January,Q1,2022,79.466667,80,78.900002,79.433334,72.01236,10748385
01-11-2022,Tuesday,January,Q1,2022,80.300003,80.300003,78.800003,79.066666,71.679955,8919054
01-10-2022,Monday,January,Q1,2022,79.333336,80.099998,78.866669,79.800003,72.34478,9923601
01-07-2022,Friday,January,Q1,2022,78.433334,79.466667,77.966667,79,71.619514,11303518
01-06-2022,Thursday,January,Q1,2022,78.199997,78.433334,75.366669,78.166664,70.864029,10795557
01-05-2022,Wednesday,January,Q1,2022,76.033333,78.300003,75.866669,78.166664,70.864029,21374004
01-04-2022,Tuesday,January,Q1,2022,75.800003,76.599998,75.5,76.033333,68.930008,8322088
01-03-2022,Monday,January,Q1,2022,74.333336,75.533333,74.23333,75.300003,68.26519,10026562
12/31/2021,Friday,December,Q4,2021,73.73333,75.066666,73.73333,74.333336,67.388824,8717971
12/30/2021,Thursday,December,Q4,2021,74.333336,74.5,73.266663,73.699997,66.814659,8269432
12/29/2021,Wednesday,December,Q4,2021,74.933334,75,74,74.333336,67.388824,6332934
12/28/2021,Tuesday,December,Q4,2021,74.166664,75,74.133331,74.866669,67.872337,8475690
12/27/2021,Monday,December,Q4,2021,73.466667,74,72.699997,73.833336,66.935539,6689944
12/24/2021,Friday,December,Q4,2021,75.633331,75.666664,73.199997,73.5,66.633354,17403219
12/23/2021,Thursday,December,Q4,2021,73.266663,74.966667,73.133331,74.766663,67.78167,15427636
12/22/2021,Wednesday,December,Q4,2021,73.366669,73.366669,72.166664,72.699997,65.908081,16343983
12/21/2021,Tuesday,December,Q4,2021,73,73.533333,72.433334,73,66.180061,12582459
12/20/2021,Monday,December,Q4,2021,74.666664,75,72.099998,72.5,65.726776,17713881
12/17/2021,Friday,December,Q4,2021,77.300003,77.333336,74.900002,75.23333,68.204742,17648721
12/16/2021,Thursday,December,Q4,2021,77.800003,78.099998,76.966667,77.166664,69.957458,15950560
12/15/2021,Wednesday,December,Q4,2021,78.466667,78.933334,77,77.133331,69.927238,17936938
12/14/2021,Tuesday,December,Q4,2021,79.333336,79.466667,78.099998,78.599998,71.256889,17422254
12/13/2021,Monday,December,Q4,2021,80.666664,80.866669,78.566666,78.866669,71.498642,20362045
12-10-2021,Friday,December,Q4,2021,80,80.866669,79.73333,80.033333,72.556313,20332264
12-09-2021,Thursday,December,Q4,2021,80.666664,81,79.633331,79.800003,72.34478,19297434
12-08-2021,Wednesday,December,Q4,2021,81.099998,81.699997,80,80.266663,72.767838,14700337
12-07-2021,Tuesday,December,Q4,2021,81.199997,82.23333,80.166664,80.400002,72.888725,14464680
12-06-2021,Monday,December,Q4,2021,81.633331,82.066666,80.333336,80.633331,73.10025,9379269
12-03-2021,Friday,December,Q4,2021,80.666664,81.900002,80.5,81.466667,73.855743,14866089
12-02-2021,Thursday,December,Q4,2021,78.666664,80.73333,78.599998,80.433334,72.918938,20686078
12-01-2021,Wednesday,December,Q4,2021,79.766663,79.966667,77.666664,78.466667,71.136017,19871665
11/30/2021,Tuesday,November,Q4,2021,79.333336,80.599998,78.566666,79.300003,71.891495,27563893
11/29/2021,Monday,November,Q4,2021,79.699997,80.633331,78.566666,79.199997,71.800835,15803560
11/26/2021,Friday,November,Q4,2021,83.73333,83.73333,80.333336,80.633331,73.10025,11587932
11/25/2021,Thursday,November,Q4,2021,85.066666,85.333336,83,83.766663,75.940857,9581943
11/24/2021,Wednesday,November,Q4,2021,84.466667,86.199997,84.266663,85.066666,77.119408,12152407
11/23/2021,Tuesday,November,Q4,2021,82.666664,84.566666,82.5,84.099998,76.243057,18446718
11/22/2021,Monday,November,Q4,2021,86.366669,86.599998,82.699997,83,75.245819,11624364
11/18/2021,Thursday,November,Q4,2021,85.633331,86.833336,85.066666,86.23333,78.177078,10891344
11/17/2021,Wednesday,November,Q4,2021,87.266663,87.599998,85.433334,85.633331,77.633133,9331351
11/16/2021,Tuesday,November,Q4,2021,88.933334,89,87.099998,87.333336,79.174316,9738892
11/15/2021,Monday,November,Q4,2021,88.833336,89.433334,88,88.566666,80.292435,8808997
11-12-2021,Friday,November,Q4,2021,89.333336,89.866669,88.033333,88.633331,80.352859,14255041
11-11-2021,Thursday,November,Q4,2021,89.433334,90.400002,88.400002,88.866669,80.5644,19049466
11-10-2021,Wednesday,November,Q4,2021,92.933334,94.199997,92.466667,92.966667,81.259445,15366904
11-09-2021,Tuesday,November,Q4,2021,94.300003,94.333336,92.633331,93.133331,81.405113,19382632
11-08-2021,Monday,November,Q4,2021,90,93.933334,89.5,93.633331,81.842163,37249699
11-04-2021,Thursday,November,Q4,2021,89.966667,90,89.033333,89.766663,78.462418,4986216
11-03-2021,Wednesday,November,Q4,2021,87.199997,90,86.933334,88.366669,77.238724,31141038
11-02-2021,Tuesday,November,Q4,2021,88.366669,88.666664,87.033333,87.199997,76.218971,14533176
11-01-2021,Monday,November,Q4,2021,88.066666,88.566666,84.400002,87.766663,76.714279,26818699
10/29/2021,Friday,October,Q4,2021,85.333336,86.666664,84.300003,85.300003,74.558243,12613387
10/28/2021,Thursday,October,Q4,2021,87.199997,87.599998,85.166664,85.766663,74.966133,13901230
10/27/2021,Wednesday,October,Q4,2021,87.833336,88.666664,86.833336,87.199997,76.218971,13412194
10/26/2021,Tuesday,October,Q4,2021,87.333336,88.266663,86.699997,87.666664,76.626869,15198604
10/25/2021,Monday,October,Q4,2021,87.73333,88.266663,85.633331,86.966667,76.015015,15055837
10/22/2021,Friday,October,Q4,2021,88.366669,89.099998,86.666664,87.133331,76.160698,16376905
10/21/2021,Thursday,October,Q4,2021,88.033333,90.333336,87.133331,87.766663,76.714279,27519955
10/20/2021,Wednesday,October,Q4,2021,88.800003,89.533333,86.433334,87.033333,76.073296,16132831
10/19/2021,Tuesday,October,Q4,2021,91.099998,91.5,88.900002,89.199997,77.96711,15474921
10/18/2021,Monday,October,Q4,2021,93.333336,93.333336,90.466667,90.900002,79.453026,22145724
10/14/2021,Thursday,October,Q4,2021,88,90.333336,87.333336,89.599998,78.316742,21061104
10/13/2021,Wednesday,October,Q4,2021,87.966667,88.23333,86.866669,87.5,76.481194,13747222
10-12-2021,Tuesday,October,Q4,2021,87.900002,88.366669,86.199997,87.5,76.481194,14989111
10-11-2021,Monday,October,Q4,2021,88.099998,89.300003,87.466667,87.699997,76.655998,9461719
10-08-2021,Friday,October,Q4,2021,89.033333,89.633331,87.23333,87.866669,76.801682,13639896
10-07-2021,Thursday,October,Q4,2021,87,88.599998,86.566666,88.166664,77.063911,19049433
10-06-2021,Wednesday,October,Q4,2021,87.266663,89.933334,86.23333,86.73333,75.811073,38136735
10-05-2021,Tuesday,October,Q4,2021,84.166664,87.066666,84.166664,86.599998,75.694534,30310881
10-04-2021,Monday,October,Q4,2021,85.199997,85.566666,83.666664,84.166664,73.567619,11345266
10-01-2021,Friday,October,Q4,2021,83.766663,85.900002,83.333336,84.933334,74.23774,20085250
9/30/2021,Thursday,September,Q3,2021,84.966667,85.666664,82.900002,83.533333,73.014046,17995564
9/29/2021,Wednesday,September,Q3,2021,81.5,85.333336,81.333336,84.966667,74.266884,29772804
9/28/2021,Tuesday,September,Q3,2021,79.133331,82.599998,79.133331,81.966667,71.644661,30580264
9/27/2021,Monday,September,Q3,2021,78.766663,79.23333,78.333336,79.099998,69.139,14908830
9/24/2021,Friday,September,Q3,2021,78.666664,79.300003,77.333336,78.166664,68.323196,11883868
9/23/2021,Thursday,September,Q3,2021,78,79.099998,77.866669,78.666664,68.760223,13392397
9/22/2021,Wednesday,September,Q3,2021,76.699997,77.866669,76.699997,77.633331,67.857025,11751877
9/21/2021,Tuesday,September,Q3,2021,76.366669,77.099998,75.566666,76.666664,67.012093,14070891
9/20/2021,Monday,September,Q3,2021,77.666664,78.466667,76.266663,76.400002,66.779007,13756386
9/17/2021,Friday,September,Q3,2021,79.133331,79.633331,77.400002,78.833336,68.905914,52041975
9/16/2021,Thursday,September,Q3,2021,77.800003,79.333336,77.433334,78.900002,68.96418,21129102
9/15/2021,Wednesday,September,Q3,2021,76.966667,77.900002,76.800003,77.599998,67.827888,19025859
9/14/2021,Tuesday,September,Q3,2021,76,77.266663,76,76.833336,67.157776,13852611
9/13/2021,Monday,September,Q3,2021,75.199997,76.166664,75,76,66.429375,13133424
09-09-2021,Thursday,September,Q3,2021,75.099998,76.433334,74.933334,75.199997,65.730125,19983877
09-08-2021,Wednesday,September,Q3,2021,74.066666,75.266663,74.066666,75.066666,65.613579,12497221
09-07-2021,Tuesday,September,Q3,2021,74.400002,74.966667,73.800003,74.566666,65.176537,11374723
09-06-2021,Monday,September,Q3,2021,75.833336,75.866669,74.166664,74.400002,65.030876,11302936
09-03-2021,Friday,September,Q3,2021,73.800003,75.666664,73.400002,75.400002,65.904938,22906791
09-02-2021,Thursday,September,Q3,2021,73.199997,73.566666,72.666664,73.433334,64.185936,17265598
09-01-2021,Wednesday,September,Q3,2021,74,74.466667,73.066666,73.833336,64.535561,17700178
8/31/2021,Tuesday,August,Q3,2021,72,74.199997,71.599998,73.900002,64.593826,33485407
8/30/2021,Monday,August,Q3,2021,70.933334,72.133331,70.73333,71.566666,62.554329,19240269
8/27/2021,Friday,August,Q3,2021,70.5,70.966667,70.199997,70.633331,61.738529,8356207
8/26/2021,Thursday,August,Q3,2021,70.599998,70.699997,69.800003,70.400002,61.534584,11929699
8/25/2021,Wednesday,August,Q3,2021,71,71.300003,70.266663,70.73333,61.825939,11312487
8/24/2021,Tuesday,August,Q3,2021,69.266663,70.800003,69.099998,70.599998,61.709396,17847588
8/23/2021,Monday,August,Q3,2021,69.933334,69.933334,68.133331,68.666664,60.019527,10432123
8/20/2021,Friday,August,Q3,2021,70.300003,70.333336,68.666664,69,60.310879,15736258
8/18/2021,Wednesday,August,Q3,2021,70.933334,71,69.800003,70.800003,61.884212,18888795
8/17/2021,Tuesday,August,Q3,2021,71.533333,72.166664,69.800003,70.466667,61.592854,25693791
8/16/2021,Monday,August,Q3,2021,69.833336,71.633331,69.533333,71.466667,62.46693,32819128
8/13/2021,Friday,August,Q3,2021,69.333336,70,69.166664,69.766663,60.980999,10050325
08-12-2021,Thursday,August,Q3,2021,69.766663,70.333336,69.166664,69.400002,60.660515,13442644
08-11-2021,Wednesday,August,Q3,2021,68.533333,69.966667,68.199997,69.766663,60.980999,16287054
08-10-2021,Tuesday,August,Q3,2021,69.933334,69.933334,67.933334,68.166664,59.582489,12318604
08-09-2021,Monday,August,Q3,2021,70.800003,70.966667,69.300003,69.599998,60.835327,12460222
08-06-2021,Friday,August,Q3,2021,69.300003,70.833336,69.199997,70.599998,61.709396,13803814
08-05-2021,Thursday,August,Q3,2021,69.666664,69.866669,68.366669,69.300003,60.573109,20246398
08-04-2021,Wednesday,August,Q3,2021,71,71.666664,69.933334,70.199997,60.485695,17376739
08-03-2021,Tuesday,August,Q3,2021,70.666664,71,70.199997,70.766663,60.973946,15159726
08-02-2021,Monday,August,Q3,2021,69.666664,70.566666,69.099998,70.333336,60.600574,19968907
7/30/2021,Friday,July,Q3,2021,69.5,70.866669,68.599998,68.766663,59.250702,39367890
7/29/2021,Thursday,July,Q3,2021,69.5,69.666664,68.800003,69.266663,59.681515,15139800
7/28/2021,Wednesday,July,Q3,2021,69.333336,69.833336,68.73333,69.333336,59.73896,13733836
7/27/2021,Tuesday,July,Q3,2021,69.833336,70.23333,68.833336,69.300003,59.710243,11591373
7/26/2021,Monday,July,Q3,2021,70.666664,70.833336,69.666664,69.766663,60.11232,10937572
7/23/2021,Friday,July,Q3,2021,71.133331,71.466667,70.300003,70.666664,60.887787,10996716
7/22/2021,Thursday,July,Q3,2021,71,71.333336,70.133331,71.133331,61.289875,16258848
7/20/2021,Tuesday,July,Q3,2021,70.73333,71.199997,69.699997,70.400002,60.658024,19243816
7/19/2021,Monday,July,Q3,2021,70.5,71.933334,70.066666,70.633331,60.859062,17532862
7/16/2021,Friday,July,Q3,2021,70.699997,71.599998,70.300003,70.73333,60.945225,11793582
7/15/2021,Thursday,July,Q3,2021,71.333336,71.5,70.766663,70.866669,61.060108,11451739
7/14/2021,Wednesday,July,Q3,2021,71.699997,72.099998,71.099998,71.400002,61.519642,9119790
7/13/2021,Tuesday,July,Q3,2021,71.566666,72.066666,71.23333,71.866669,61.92173,11227437
07-12-2021,Monday,July,Q3,2021,71.566666,72.199997,71.23333,71.466667,61.577087,9438729
07-09-2021,Friday,July,Q3,2021,71.699997,71.73333,71.033333,71.533333,61.634525,10924398
07-08-2021,Thursday,July,Q3,2021,71.966667,72.73333,71.566666,71.699997,61.778122,14297863
07-07-2021,Wednesday,July,Q3,2021,71.766663,72.266663,71.433334,71.966667,62.007885,11177004
07-06-2021,Tuesday,July,Q3,2021,72.466667,72.933334,72.133331,72.266663,62.266376,9301320
07-05-2021,Monday,July,Q3,2021,72.966667,72.966667,72.300003,72.533333,62.496143,9305578
07-02-2021,Friday,July,Q3,2021,71.833336,73.166664,71.833336,72.300003,62.295101,17907844
07-01-2021,Thursday,July,Q3,2021,71.933334,72.633331,71.566666,71.699997,61.778122,13216218
6/30/2021,Wednesday,June,Q2,2021,72.166664,73.266663,71.73333,71.933334,61.979172,17106526
6/29/2021,Tuesday,June,Q2,2021,73.900002,74.599998,71.866669,72.099998,62.122772,22785070
6/28/2021,Monday,June,Q2,2021,74.599998,74.633331,73.800003,73.900002,63.673683,9776194
6/25/2021,Friday,June,Q2,2021,74.333336,74.933334,74.133331,74.266663,63.989613,7819713
6/24/2021,Thursday,June,Q2,2021,75.333336,75.73333,74.033333,74.300003,64.018333,11987605
6/23/2021,Wednesday,June,Q2,2021,76.333336,76.333336,75.133331,75.266663,64.851234,8197572
6/22/2021,Tuesday,June,Q2,2021,75.73333,76.566666,75.333336,75.900002,65.396919,18181960
6/21/2021,Monday,June,Q2,2021,74.333336,75.666664,73.766663,75.099998,64.707626,22640152
6/18/2021,Friday,June,Q2,2021,76.800003,77.066666,74,74.866669,64.506592,24316953
6/17/2021,Thursday,June,Q2,2021,76.633331,77.533333,76.033333,76.400002,65.827736,14332735
6/16/2021,Wednesday,June,Q2,2021,77.166664,78.099998,77,77.266663,66.574478,17840275
6/15/2021,Tuesday,June,Q2,2021,76.366669,77.599998,76.366669,77.166664,66.488304,18716286
6/14/2021,Monday,June,Q2,2021,76.833336,77.133331,75,76.5,65.913895,15977089
06-11-2021,Friday,June,Q2,2021,77.599998,78.23333,76.266663,76.73333,66.114944,22644016
06-10-2021,Thursday,June,Q2,2021,77,77.666664,76.800003,77.300003,66.603195,19462978
06-09-2021,Wednesday,June,Q2,2021,78.066666,78.566666,76.333336,76.633331,66.028793,31520341
06-08-2021,Tuesday,June,Q2,2021,76.766663,78.333336,75.566666,77.800003,67.034012,34179129
06-07-2021,Monday,June,Q2,2021,76.566666,77.166664,76.199997,76.466667,65.885178,28815546
06-04-2021,Friday,June,Q2,2021,75,76.633331,74.933334,76.400002,65.827736,42494730
06-03-2021,Thursday,June,Q2,2021,73.433334,75.300003,73.433334,74.966667,64.592758,31434373
06-02-2021,Wednesday,June,Q2,2021,73.199997,74.266663,73.033333,73.900002,63.673683,26079462
06-01-2021,Tuesday,June,Q2,2021,73,73.966667,72.699997,73.266663,63.127998,25662061
5/31/2021,Monday,May,Q2,2021,73.333336,73.666664,72.23333,72.833336,62.754635,27328504
5/28/2021,Friday,May,Q2,2021,74.333336,74.666664,72.300003,73.23333,63.099277,45369177
5/27/2021,Thursday,May,Q2,2021,75.133331,75.800003,73.300003,73.5,63.329037,51485233
5/26/2021,Wednesday,May,Q2,2021,73.400002,75.199997,72.833336,74.666664,64.334267,55487863
5/25/2021,Tuesday,May,Q2,2021,73.599998,74.599998,73.066666,73.533333,63.357761,61080268
5/24/2021,Monday,May,Q2,2021,70,73.266663,70,72.966667,62.869514,124798564
5/21/2021,Friday,May,Q2,2021,70.533333,71.266663,69.033333,69.533333,59.911282,57868768
5/20/2021,Thursday,May,Q2,2021,73.133331,73.133331,69.666664,69.800003,60.141052,84723675
5/19/2021,Wednesday,May,Q2,2021,69.666664,72.633331,69.400002,71.466667,61.577087,111262026
5/18/2021,Tuesday,May,Q2,2021,68.73333,70.599998,68.300003,70.366669,60.629303,53646370
5/17/2021,Monday,May,Q2,2021,67.766663,68.166664,66.73333,68,58.590134,29540865
5/14/2021,Friday,May,Q2,2021,68.533333,69.099998,66.666664,67.366669,58.044437,32738629
05-12-2021,Wednesday,May,Q2,2021,69.266663,71.066666,68.199997,68.533333,59.049667,58626690
05-11-2021,Tuesday,May,Q2,2021,65.73333,69.599998,65.199997,69.133331,59.566631,115361688
05-10-2021,Monday,May,Q2,2021,63.533333,66.366669,63.466667,66.099998,56.953056,55456126
05-07-2021,Friday,May,Q2,2021,61.933334,63.5,61.466667,63.133331,54.396915,27762753
05-06-2021,Thursday,May,Q2,2021,61.900002,62.099998,61.333332,61.733334,53.190651,22084128
05-05-2021,Wednesday,May,Q2,2021,61.866665,62.299999,61.200001,61.466667,52.960884,34464111
05-04-2021,Tuesday,May,Q2,2021,61.666664,62.333332,60.733334,60.933334,52.501354,22283461
05-03-2021,Monday,May,Q2,2021,59.900002,61.266666,59.700001,60.966667,52.530075,20483677
4/30/2021,Friday,April,Q2,2021,59.066666,62.066666,58.666664,60.566666,52.185429,44723547
4/29/2021,Thursday,April,Q2,2021,60.166664,60.333332,59.133331,59.266666,51.065323,13435744
4/28/2021,Wednesday,April,Q2,2021,59.466667,59.700001,59.333332,59.599998,51.352528,9505056
4/27/2021,Tuesday,April,Q2,2021,58.799999,59.400002,58.799999,59.233334,51.036602,13128622
4/26/2021,Monday,April,Q2,2021,59.133331,59.200001,58.5,58.799999,50.663235,10600021
4/23/2021,Friday,April,Q2,2021,58.433334,59.033333,58.266666,58.700001,50.577076,12005517
4/22/2021,Thursday,April,Q2,2021,58.666664,58.866665,58.233334,58.566666,50.462189,14235285
4/20/2021,Tuesday,April,Q2,2021,58.900002,60,58.233334,58.533333,50.433464,16299066
4/19/2021,Monday,April,Q2,2021,58.633331,59.200001,57.900002,58.733334,50.605789,22902361
4/16/2021,Friday,April,Q2,2021,59.433334,60.766666,59.433334,60.099998,51.78334,15435475
4/15/2021,Thursday,April,Q2,2021,58.799999,60.233334,58.733334,60.066666,51.754612,23591248
4/13/2021,Tuesday,April,Q2,2021,58.133331,59.5,58.066666,59.200001,51.007881,23964055
04-12-2021,Monday,April,Q2,2021,60.066666,60.299999,57.833332,58,49.973938,29943736
04-09-2021,Friday,April,Q2,2021,61.866665,61.966667,60.866665,61.133331,52.673672,15445974
04-08-2021,Thursday,April,Q2,2021,62,62.466667,61.666664,61.966667,53.391697,19175106
04-07-2021,Wednesday,April,Q2,2021,60.766666,61.933334,60.766666,61.799999,53.248093,20614233
04-06-2021,Tuesday,April,Q2,2021,60.599998,61.233334,60.299999,60.766666,52.35775,16560441
04-05-2021,Monday,April,Q2,2021,62,62,60.033333,60.5,52.127983,25774072
04-01-2021,Thursday,April,Q2,2021,61.333332,62.233334,60.799999,62.099998,53.50658,22265911
3/31/2021,Wednesday,March,Q1,2021,61.033333,61.533333,60.633331,61.233334,52.759838,20242771
3/30/2021,Tuesday,March,Q1,2021,60.666664,61.299999,60.066666,61.033333,52.587513,30887440
3/26/2021,Friday,March,Q1,2021,61.200001,61.466667,60.400002,60.599998,52.214146,28462275
3/25/2021,Thursday,March,Q1,2021,62.900002,63.133331,60.299999,60.599998,52.214146,41865562
3/24/2021,Wednesday,March,Q1,2021,64,64.5,62.833332,63.033333,54.310753,28562503
3/23/2021,Tuesday,March,Q1,2021,64.800003,65,64.266663,64.5,55.574463,33229980
3/22/2021,Monday,March,Q1,2021,66.433334,66.533333,65.5,66.099998,55.229816,31878691
3/19/2021,Friday,March,Q1,2021,64.633331,66.400002,63.599998,65.833336,55.007004,51668046
3/18/2021,Thursday,March,Q1,2021,65.933334,66.333336,64.333336,64.833336,54.171455,32120652
3/17/2021,Wednesday,March,Q1,2021,67.5,67.5,65.333336,65.466667,54.700634,31383499
3/16/2021,Tuesday,March,Q1,2021,68.066666,68.400002,66.633331,66.933334,55.926105,41291265
3/15/2021,Monday,March,Q1,2021,67.766663,68.466667,66.666664,67.366669,56.288177,31646668
03-12-2021,Friday,March,Q1,2021,66.833336,68.199997,66.800003,67.533333,56.427441,52481499
03-10-2021,Wednesday,March,Q1,2021,67.933334,67.933334,65.800003,65.900002,55.062706,31741065
03-09-2021,Tuesday,March,Q1,2021,68.300003,68.599998,66.133331,67.033333,56.009659,44887903
03-08-2021,Monday,March,Q1,2021,68.166664,70,68.066666,69.066666,57.708614,74599173
03-05-2021,Friday,March,Q1,2021,67.800003,68.566666,67.23333,67.633331,56.51099,60217765
03-04-2021,Thursday,March,Q1,2021,67.666664,68.73333,67.433334,67.633331,56.51099,25305613
03-03-2021,Wednesday,March,Q1,2021,68.666664,69.333336,67.599998,68.400002,57.151585,45034914
03-02-2021,Tuesday,March,Q1,2021,68.166664,69.400002,67.833336,68.133331,56.928761,68580370
03-01-2021,Monday,March,Q1,2021,67.333336,67.666664,66.533333,67.133331,56.09322,45069373
2/26/2021,Friday,February,Q1,2021,66.333336,67.966667,64.800003,65.366669,54.617081,68584740
2/25/2021,Thursday,February,Q1,2021,66.266663,67.966667,65.900002,67.266663,56.20462,94125667
2/24/2021,Wednesday,February,Q1,2021,65.599998,66.599998,64.666664,65.300003,54.561382,29676166
2/23/2021,Tuesday,February,Q1,2021,64.266663,66.066666,64,65.099998,54.394272,53269024
2/22/2021,Monday,February,Q1,2021,65,65.666664,63.400002,63.766666,53.280201,29230623
2/19/2021,Friday,February,Q1,2021,66.133331,67,64.066666,65.033333,54.338562,63290026
2/18/2021,Thursday,February,Q1,2021,63.533333,66.566666,63.533333,66,55.146267,81083085
2/17/2021,Wednesday,February,Q1,2021,63.700001,63.799999,63.099998,63.333332,52.918129,24688639
2/16/2021,Tuesday,February,Q1,2021,62.766666,64.333336,62.666664,63.733334,53.252346,37303716
2/15/2021,Monday,February,Q1,2021,63.700001,64.066666,62.666664,62.766666,52.444653,22194036
02-12-2021,Friday,February,Q1,2021,64.366669,64.73333,63.066666,63.400002,52.973843,28558101
02-11-2021,Thursday,February,Q1,2021,64.066666,65,63.933334,64.333336,53.753681,29268846
02-10-2021,Wednesday,February,Q1,2021,65.400002,65.833336,64.066666,64.5,53.892937,34008033
02-09-2021,Tuesday,February,Q1,2021,66.533333,66.533333,64.666664,65.133331,54.422119,71867815
02-08-2021,Monday,February,Q1,2021,69.333336,69.599998,68.300003,69.400002,53.809391,56887465
02-05-2021,Friday,February,Q1,2021,69.666664,69.73333,68.033333,68.266663,52.930649,47134357
02-04-2021,Thursday,February,Q1,2021,68.533333,69.566666,68.333336,69.066666,53.550934,76757127
02-03-2021,Wednesday,February,Q1,2021,67.066666,68.266663,66.599998,67.900002,52.646362,87238200
02-02-2021,Tuesday,February,Q1,2021,65.033333,66.133331,64.5,65.866669,51.069813,57962112
02-01-2021,Monday,February,Q1,2021,63.866665,64.266663,62.266666,63.866665,49.5191,79766275
1/29/2021,Friday,January,Q1,2021,62.533333,64.199997,61.866665,62.166664,48.201004,111293214
1/28/2021,Thursday,January,Q1,2021,60.299999,61.966667,60.166664,61.733334,47.865025,36206854
1/27/2021,Wednesday,January,Q1,2021,62,62.533333,60.166664,60.933334,47.244743,41240343
1/25/2021,Monday,January,Q1,2021,64.666664,65,62.099998,62.299999,48.30439,33799852
1/22/2021,Friday,January,Q1,2021,64.333336,64.900002,63.5,63.799999,49.467419,33756312
1/21/2021,Thursday,January,Q1,2021,65.466667,66.400002,64.133331,64.466667,49.984322,38452279
1/20/2021,Wednesday,January,Q1,2021,65.933334,66.533333,65.166664,65.533333,50.811359,28395798
1/19/2021,Tuesday,January,Q1,2021,66,66.866669,65.333336,65.699997,50.940578,36623602
1/18/2021,Monday,January,Q1,2021,67.699997,67.900002,65,65.533333,50.811359,42899784
1/15/2021,Friday,January,Q1,2021,68.900002,69.266663,67,67.533333,52.362064,41757006
1/14/2021,Thursday,January,Q1,2021,67.833336,69.066666,66.866669,68.800003,53.344173,46080657
1/13/2021,Wednesday,January,Q1,2021,65.633331,68.5,65.466667,67.300003,52.181149,83906529
01-12-2021,Tuesday,January,Q1,2021,63.733334,66.23333,63.466667,65.300003,50.630447,47912310
01-11-2021,Monday,January,Q1,2021,64.133331,64.633331,63.066666,64,49.622486,24338116
01-08-2021,Friday,January,Q1,2021,63.400002,64.266663,63.099998,64.099998,49.700027,33813061
01-07-2021,Thursday,January,Q1,2021,63.333332,63.633331,62.533333,63,48.847134,27214861
01-06-2021,Wednesday,January,Q1,2021,62.233334,63.733334,62.133331,62.733334,48.640377,37066479
01-05-2021,Tuesday,January,Q1,2021,62,62.166664,61.200001,62,48.071785,28072567
01-04-2021,Monday,January,Q1,2021,61.333332,62.700001,61.333332,62.566666,48.51115,31411359
01-01-2021,Friday,January,Q1,2021,60.866665,61.166664,60.733334,61,47.296432,10716213
12/31/2020,Thursday,December,Q4,2020,60.333332,61.099998,60.133331,60.633331,47.012131,22766266
12/30/2020,Wednesday,December,Q4,2020,60.900002,61.133331,60,60.599998,46.98629,20131573
12/29/2020,Tuesday,December,Q4,2020,61.333332,61.666664,60.266666,60.799999,47.141365,22058307
12/28/2020,Monday,December,Q4,2020,60.666664,61.333332,60.599998,61.133331,47.399807,19819689
12/24/2020,Thursday,December,Q4,2020,58.833332,60.833332,58.833332,60.166664,46.650307,32996755
12/23/2020,Wednesday,December,Q4,2020,58.799999,59.066666,57.833332,58.766666,45.564816,31573149
12/22/2020,Tuesday,December,Q4,2020,57.333332,59,56.133331,58.633331,45.46143,51043984
12/21/2020,Monday,December,Q4,2020,62.266666,62.266666,56.400002,58.066666,45.022068,73823025
12/18/2020,Friday,December,Q4,2020,63.599998,63.833332,62.200001,62.633331,48.56284,36546885
12/17/2020,Thursday,December,Q4,2020,64.333336,64.666664,63.333332,63.599998,49.312344,24968898
12/16/2020,Wednesday,December,Q4,2020,64.333336,65,63.866665,64.23333,49.803402,33946033
12/15/2020,Tuesday,December,Q4,2020,64.166664,64.166664,62.900002,63.633331,49.338184,31439902
12/14/2020,Monday,December,Q4,2020,63.333332,64.533333,63.066666,64.133331,49.725864,52441758
12-11-2020,Friday,December,Q4,2020,62.366665,64.066666,62.033333,62.566666,48.51115,82795728
12-10-2020,Thursday,December,Q4,2020,62.599998,62.599998,60.766666,61.633331,47.787479,33364783
12-09-2020,Wednesday,December,Q4,2020,60.933334,62.833332,60.733334,62.633331,48.56284,51701644
